,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,LABEL
Backdoor.Graybird-2ec9be730d82cf10af338e7f25781006744b9dda9c9ff484acfd2de501b05e24,0.6617885,0.94768375,1.227889,-0.8860793,0.26201788,0.094089724,0.45815325,0.98939025,0.15155585,0.26654437,-0.28258732,0.012649012,-0.2830674,1.0290279,0.7323752,-0.26752928,0.8313589,0.059042893,0.042288035,-0.65721256,-0.30714098,0.29857728,-0.515018,0.25363708,1.0
Backdoor.Graybird-31e4807b0f375d8f919a3037f2764686a46d2e41bd957f8edd8f771621a3e53f,0.85839474,1.1649362,0.83229107,-0.75071526,0.21056035,-0.46697015,0.24058832,0.8016706,0.07331447,-0.19735944,-0.21664542,-0.030261695,-0.25793636,0.9749212,0.4089149,-0.38776827,0.5788333,-0.23857631,-0.31853232,-0.8084419,-0.3545621,0.76802146,-0.92517775,-0.8859388,1.0
Backdoor.Graybird-32cbc565918830a83537aef008c3587ea24d2172c7ed3563ac2f4a7506a7a00d,0.8220638,0.25253668,1.5705904,-0.5241406,-0.11360977,-0.47449413,0.10248424,0.96918815,-0.06027485,-0.82853514,-0.18718256,-0.87906015,-0.16486625,0.75068825,-0.14514333,-0.20905419,0.15912186,-0.033195406,-0.42043716,-0.7771349,-0.87674916,0.79443866,-0.25364342,-0.82124263,1.0
Backdoor.Graybird-33e8337aad51e26cebf92f17cdc0c3ffa5ed55c74de4e7cd5b92db2d75e15339,-0.698656,0.47056735,0.3204616,-1.5253615,0.728399,0.17187028,0.11543924,0.14273341,-0.97830766,-0.48377648,0.008009278,0.9222958,-0.32314974,0.8815912,0.50163066,-0.10725465,0.20013584,0.20719737,0.92831194,-0.14487736,-0.2749448,-0.4531041,0.31116968,-0.24697784,1.0
Backdoor.Graybird-340c5cae28749592b0ea9453bd4f7d109b2fe2c8a03041e5da9961a7339eaa34,1.2978815,1.2782016,1.4682645,-0.43716714,1.0320218,-0.042753123,0.27068233,0.82010263,-0.10293969,-0.09290719,0.15572093,-0.41143194,-0.23039237,0.7988519,-0.120317146,-0.63283503,0.55998963,0.5682068,0.18528144,-0.5406736,-0.8635816,0.348288,-0.3646198,-0.24085099,1.0
Backdoor.Graybird-3472255f40fa8003a08d8c641d9d2c5d0f749bf4c0420fc9a22040103a97c35b,-0.19156268,0.7018828,1.3757608,-0.9047694,0.0762769,-0.22017439,-0.5966834,0.2843613,-0.45894143,0.18358213,0.2912358,-0.09555292,-0.7339324,0.85087717,-0.35187802,-1.1245217,0.5309686,0.44794944,0.53856677,-0.09403438,-0.07220968,-0.27854437,0.7715344,0.17382556,1.0
Backdoor.Graybird-3473cb362c74478f5f8d200d068fbf1806d2dca138264e942574fb7abd324b42,0.41416836,0.93685853,1.2529927,-0.8004429,-0.8001674,-0.58746547,-0.8525569,0.17438978,-0.899252,-1.1500555,-0.32845142,-0.3835481,-0.4597704,0.7043367,-0.19091563,-0.2227118,0.35616204,-0.22820717,0.22988045,-0.5046618,-0.86930764,0.3916738,0.03922658,-1.10367,1.0
Backdoor.Graybird-349a9ef306724d4e0a569074528204ac93186fc10679de7c0fd4117b7e674adf,0.82035685,1.160202,1.1912669,-0.40159345,-0.15462597,-0.68752074,-0.65007174,0.732547,0.05279845,-0.29323265,-0.20851697,0.5021741,0.5952572,-0.6179059,-0.21844111,-1.2591915,1.2800641,-0.36766884,0.19732144,-0.35601315,-1.0827237,1.0354754,-0.21926081,-0.106493615,1.0
Backdoor.Graybird-34cb2e3660a417e83f902c990f20b3d0efa6e84ad20a7c769f2944cc333bc47b,0.6649063,0.1503512,1.5224235,0.35762256,0.14002009,-0.6780917,-0.62267935,0.97114426,0.067284286,-1.4069841,-0.057986952,-0.5145955,0.076224685,1.0507452,-0.5756611,-0.6962677,0.28656366,-0.030216606,-0.82025844,-0.40571705,-0.9498409,0.8383226,-0.08301885,-0.38712153,1.0
Backdoor.Graybird-3512ae0eba2c3f6e4e6195c0e1bd70b9a9e3b3d7708f403ed4b5e281e4a1a120,-0.22130309,0.45705456,1.9333436,-1.1484087,0.5621233,0.9525526,-0.74936295,0.49367258,0.12776636,-0.2857406,0.8937977,-0.05820654,-0.72269815,0.466546,0.07035433,-0.6299668,0.34464523,0.7901354,0.0130295865,-1.0307972,-0.6453113,0.51227075,0.039306805,0.1335761,1.0
Backdoor.Graybird-35808e06d5ab73341611da612e9a37252f07f2bc7801725569ebb49895f59a05,-0.18923077,0.40305793,1.1739782,-1.1632158,0.84932804,1.1573337,-0.84483993,-0.23433302,-0.75560987,0.07324876,-0.2729897,0.26178384,0.085940585,0.8384696,0.2298733,-0.3249386,0.20332918,-0.837542,0.9293751,-1.1470004,0.3816453,-0.33255005,-0.0025566898,0.32950723,1.0
Backdoor.Graybird-365bea068bcb7c92f0dbf6868e8e6ac2d49feaae2d6464a4fbf9d4dc28ea4189,0.49620274,1.2413112,0.710654,-0.28348854,-0.36253554,0.6189992,-0.6797074,0.69666106,-0.5562411,-0.4761991,0.39960244,-0.36150226,-0.9774165,0.20930538,-0.8350359,-0.89969766,1.2981254,-0.5181151,0.6194266,-0.41858578,-0.33267593,0.5239682,-0.23198326,-0.24931565,1.0
Backdoor.Graybird-3796ba03a70668fe9a40cd399da7963d6dded9136682059f1443d5b493d37a83,0.29529563,0.89491385,1.6192266,-1.2093588,0.17297854,0.40718585,0.742608,1.1030923,-0.3906414,-0.17664345,-0.042509362,-0.14244269,-0.46320456,0.096967615,0.2907598,-1.1398917,1.4600581,-0.87224483,0.3546377,0.23785432,-0.30428022,0.59267354,-0.17286615,0.8529659,1.0
Backdoor.Graybird-3799f857d04896d9155038342c96e32490cab5ce67ddf33dab263184d95ea41b,1.2903053,0.89724016,1.6663939,-1.0491986,0.37967137,-0.55159104,-0.12839396,0.5536915,0.63579726,0.41400778,-0.3211823,-0.11020544,-0.06245388,0.48661476,-0.15700349,-0.7097917,0.9339468,0.5355103,0.15271053,-0.6906688,-0.6011657,0.8774622,-0.5894852,-0.32210633,1.0
Backdoor.Graybird-3920bdcebc14233421ec142268749c0cc1358bba2af6e2e561ce3ac346db2d8e,0.9358749,1.5501636,0.68342143,-1.1409763,0.12305451,0.18277864,0.8215605,0.8523498,0.37291762,0.30967104,-0.4941932,0.31615466,-0.57868546,0.94693774,0.37316313,-0.2689302,0.5902982,0.39744064,0.06377179,-0.64258605,-0.6985397,0.5733891,-0.3447516,-0.4491312,1.0
Backdoor.Graybird-3a81fabef97e62aaefc48fa799a00c00d531afda4d49a58e90161dfef215d056,0.33070472,1.1669173,0.40386233,-0.76308626,-0.6239441,-0.25089175,0.62297404,1.4050584,0.24392295,0.12469107,-0.64356226,0.106909744,-0.5047087,1.5933821,-0.736346,-1.0428075,-0.1837578,0.38920787,-0.0924533,0.26221493,0.4264303,0.86703956,0.9003387,0.30517375,1.0
Backdoor.Graybird-3ac9b0f65d3a26c5fe28cad9856d7119d2088f7cab78c37aa12348ea3b3bc000,-0.27878082,0.7938512,1.5315763,0.04588533,0.06247298,0.68053883,0.7376983,0.7856132,-0.16642648,-0.3843773,0.22985825,-0.40100813,-1.0777261,0.044651385,0.14447205,-0.78044295,0.14470445,-0.60344356,-0.09514256,-1.0320036,-1.4059753,-0.51601917,0.2712101,-0.062602594,1.0
Backdoor.Graybird-3b6230033969a93587fc1d795bd800de9478b437d400bfaa3a1fd7ab0b082102,0.60413784,1.3237447,1.3646336,-0.728164,0.4477829,-0.16834408,0.5824086,1.1247483,0.20587975,0.04599446,-0.1986027,0.14180094,-0.5745028,-0.033676382,0.33732066,-0.59336406,0.3272211,0.24555421,0.6005314,-0.86328936,-0.07306306,0.7347126,0.13425879,0.13776928,1.0
Backdoor.Graybird-3bd529df6d6af1c83eca9ff3fd494825f98908773b73ab6023b2d08e30fc9141,0.9917914,0.3877592,1.7738186,0.11796155,0.0056737,-0.35849723,-0.2811369,1.0338709,0.38097873,-0.84277,-0.20497476,-0.4355475,0.27702507,0.9948079,0.1245174,-0.54703945,1.0335974,-0.090226404,-0.7226224,-0.8995951,-0.54349464,0.32984817,-0.00046302436,-0.18935022,1.0
Backdoor.Graybird-3d4c37580fcfcd3162538e57ebfd65f89caf379c9158dba626690d2ac7a24154,0.050335035,0.34028032,1.1583627,-0.90085614,-0.07830233,0.23685259,0.68876904,1.3478388,-0.3569485,0.18603829,0.19562265,-0.616916,-0.14831111,0.42310894,0.32180318,-0.9500006,0.8291721,-0.40652975,0.042034447,-0.9161993,-1.2602621,-0.20346336,-0.41158116,0.34531227,1.0
Backdoor.Graybird-3f40d1874219ac8f6ba08b587a9547da773b0356b58e4d40f584b595740fa7a4,1.2404301,0.4749664,1.6241556,-0.3041351,1.0446525,-0.63803536,0.21194455,1.0866717,0.6227446,-0.35590675,-0.6656334,-0.64990586,-0.09343496,0.892908,0.2969952,-0.4889338,0.5698104,1.0325288,0.39181128,-0.31848693,-0.87602574,0.16488732,-1.0879482,0.21480572,1.0
Backdoor.Graybird-3f4164fb248bf610709ce9546b2e1a2463d08270db94dbd7b8e42d16023a71b0,0.8266097,1.5279461,1.2832551,-0.6106937,0.3584601,-0.3387128,0.6915372,1.1513126,0.19244382,-0.25513333,0.16109328,-0.18343934,0.26682445,0.3162465,0.003933992,-0.7571378,0.92690533,0.6823095,0.15651041,-0.7680652,-0.655008,0.7446161,0.22371483,0.05563925,1.0
Backdoor.Graybird-3fb1f955c5fedc93b423be002cde34a6436194ec36974c890a015566749cbfc9,-0.6034391,1.107811,2.2097173,-0.27993035,-0.43404317,-0.35140905,0.58034444,0.77220273,0.15067354,-0.11445493,-0.44875798,-0.81897354,-0.5605007,0.42195162,-0.55693316,0.20959419,0.09166793,-0.7940441,0.22221345,-1.1677345,-0.386545,0.5563768,-0.45942712,-0.7746017,1.0
Backdoor.Graybird-4038529ffe618fbca7b702da5a4588bf4f827bfe34e22bedebc16bea8ac5cd5b,0.36293253,-0.0007854409,0.99534875,-0.6961048,-0.14421947,-0.275113,0.30528915,0.679537,-0.4982008,0.20405658,0.07441115,0.73437804,-0.5057095,0.88912654,0.077594295,-0.035827056,0.59264565,0.5530742,0.112620875,-0.45508716,-0.9541865,0.04633225,-0.5166887,0.4107864,1.0
Backdoor.Graybird-43915d2a212d5620489fc5dbbbf17d934ab474e34a1058aa28ea2ae0160d6a7e,0.46343613,1.0287341,1.7812055,-0.6474686,-0.82590294,0.2354374,0.7883014,0.92631954,-0.15633684,0.21669841,0.04870889,0.02336128,-0.85184944,0.85551333,-0.18694289,-0.5417233,1.6508458,-0.02190413,0.20945206,-0.040445324,-0.627331,0.24275856,0.067584485,0.31965858,1.0
Backdoor.Graybird-442eb6cd344fcc9a88b1ef5a28e662ea6a9415ff012b27b75ca3b8c07af9ae61,0.31543618,0.94655704,0.66014063,-1.1090373,-0.16903971,-0.29902402,0.651115,0.5234077,0.5085993,-0.9842992,-0.60655755,-0.0332781,-0.41838503,0.70930403,0.6461946,-0.10381394,0.6137748,1.0138764,0.16004914,-0.13537739,-0.8279689,0.6191438,-0.046615392,0.15053092,1.0
Backdoor.Graybird-45133c62869e94f748e8f947328388b6cf1190cc750f712e25695ff4e87a8ec0,0.104161516,0.80616564,0.9402592,-0.59875077,0.16008112,-0.7790621,0.6232367,1.21826,0.054138415,-0.03521741,-0.8564567,0.09365705,-0.12730412,-0.1362923,0.70559084,-1.0465008,0.94836605,1.1552156,0.15411195,-1.0699452,0.60483146,0.6073397,-0.79713696,0.025576435,1.0
Backdoor.Graybird-4611ce9f971ce2a63d17317779aaa34aebb478c1a91c3031abf37b39a0e8a754,0.50851274,0.8051195,0.24938849,0.21337368,-0.61606175,0.39138812,0.7475011,0.5290855,0.19430174,-0.23728776,-1.0490324,-0.48768464,-0.65992814,-0.12569314,0.85245687,-0.22744633,0.276491,0.5502947,1.0171491,-1.1366878,0.1449006,0.27818763,0.21524417,0.0179197,1.0
Backdoor.Graybird-4768fb2a55ff7a38d1c9f26c22517c25e81050233f75a43909f56cf2bab55549,0.633915,0.32729593,0.92191964,-0.9582203,0.12157484,0.7840022,0.26366043,0.75753856,0.331998,-0.46867797,-0.26265588,-0.08795788,-0.7135543,0.6868347,0.031052688,0.3571197,0.94948727,1.433792,0.19030727,-0.9222798,0.04210268,0.73957884,0.12356671,-0.05205923,1.0
Backdoor.Graybird-48641176d1e0ac527a5bb4a797afe8ebddb93625bfb2e7878a0cd40164988326,0.40980223,-1.375749,0.41082877,-0.43381697,0.17988849,0.5650271,0.6347278,0.5186728,-0.6936698,-0.36860678,0.019618876,-0.38454598,-0.26022762,1.0687426,0.009445617,-0.20260224,0.94127,0.6801595,0.028380781,-0.4858716,-0.4125083,0.0074859285,-0.5206251,0.8475798,1.0
Backdoor.Graybird-4873836e446dfd4e56e491364059f5f6642b9e62c3af541249d2a58f060d810a,-0.16377409,1.111707,1.295264,-0.63444364,-0.8889287,0.030539148,-0.25947264,0.11199168,-0.8300359,-0.7285692,0.2761417,-0.37293687,-0.47150558,0.91416925,0.33801493,-0.9959883,0.94100434,1.0656942,0.09968131,-0.71025217,-0.16115545,-0.1498595,-0.37771547,0.37733328,1.0
Backdoor.Graybird-49584192e192cd599da8b7891636d00d60f6e3a1714cec9384e53f0c3ff64dad,-0.5731529,1.2013024,1.158862,0.07296881,0.61586434,0.43272758,0.07431422,0.9647327,-0.3447387,-1.1791606,-0.82919633,-0.3003323,-0.05243141,0.3900137,-0.15864605,-0.4295107,-0.31254378,0.2317383,-0.15757875,-1.0834042,0.4400184,-0.03953656,0.059000306,0.23164506,1.0
Backdoor.Graybird-4a7c1f06c02316a383b3509b0530d50eea0fc52e3292f80ef6d99337ed1976cf,-0.5065706,1.4830432,1.2147397,0.09491397,0.42744943,0.0023678732,0.63383216,1.1710085,-0.19796072,-0.15205653,-0.47963867,0.09076866,-0.37635055,-0.557874,0.8541462,-1.2325045,0.2095713,0.7159594,0.51721376,-1.6638309,-0.11374798,0.6684907,-0.23779245,0.20796867,1.0
Backdoor.Graybird-4b3805331f864f1002915b1b89e8f70643baaf6b43b688a32c2cb3810ffb3b4a,0.6372766,0.46073797,0.30280513,-0.04754787,-0.8559199,-0.18284026,-0.051744524,-0.27076456,-0.7627515,-2.1749263,-0.66693765,0.18119949,-0.55858123,0.4941245,0.12894629,-0.9164199,0.15349586,0.6327107,0.23545243,-0.78798217,0.83128554,-0.11026055,0.19990388,0.2633047,1.0
Backdoor.Graybird-4ee3bccc014a06cfedefb088d22c918bad78cbcb74568815a14ebfbbcf119d37,0.46568635,1.409907,0.69034046,-0.27947512,-0.27494666,-0.17493236,-0.16177486,0.059232797,-0.11048845,-1.5195143,-0.80184,0.6243925,-0.71778387,0.9135017,0.43683684,-1.2965889,0.708681,0.78280723,-0.1611523,-0.8168943,0.31429598,-0.16156301,-1.1045152,0.7947287,1.0
Backdoor.Graybird-4fa0fe574b88526a330dea8e92ead1925846131a452b09c7a42eeee07e2be5c5,0.8646395,1.502647,0.74062705,-0.51237124,-0.7169981,0.7463618,-0.13975665,-0.74779195,-0.4759334,-1.3536144,-0.2470885,-0.52187437,-0.20568834,0.35642895,0.048460796,-0.71920186,0.7299131,0.7851238,0.9015054,-0.5758965,0.715294,-0.17932358,-0.028457263,0.13640437,1.0
Backdoor.Graybird-4fb50e21fca67a80c0600b322ca12170a8283b4b04073cc330aefa42e3f01cb1,-0.14857464,1.2686534,1.4402277,0.10241749,-0.08187065,0.51737684,0.2045408,1.0061289,-0.019662581,0.0062112804,-0.9691703,-1.6364664,-0.3311027,0.1759495,-0.45351163,-1.4524242,0.27479023,0.5488788,0.7220859,-0.29995012,-0.10920279,-0.12952858,0.39616588,-0.2089724,1.0
Backdoor.Graybird-50d21079164fd8e7d563e365422688728379b15b4239beb025e4109a16f4f758,0.13188931,1.3502337,1.0281861,-0.43729386,-0.29417625,-0.27345657,0.13067202,1.1017905,-0.4073708,-1.6996313,-0.86658055,0.113020144,-0.065312065,0.4719896,-0.23338835,-0.43350738,0.3746977,-0.22617,-0.18406731,-0.34164697,-0.8157763,-0.23665671,-0.22676608,-0.36169627,1.0
Backdoor.Graybird-51500e8ba9a95263700256b5b7b75c162508a80b3de7f0eb946ecacf98d78ff7,0.8746094,1.4449176,0.6317006,-0.34692547,1.314891,0.008648295,0.29824707,-0.17745923,-0.38993695,-0.25088984,-0.35892317,-0.020372998,-0.12986258,0.24930683,-0.0030343337,-1.5264603,0.18352205,-0.39729995,-0.1881327,-0.4591359,-0.37146634,0.37376428,-0.13201562,-0.09995369,1.0
Backdoor.Graybird-51faade6c8030b7f7b359977e1d699538610f96747fa89f8a1b0ea49926cdd36,0.88653904,1.5394984,1.034394,0.11975194,0.5833642,-0.05994973,0.4403037,0.10676033,0.30766237,-0.38178465,-0.58041084,-0.0033133556,0.6223876,0.30101782,0.011322727,-1.4601951,0.920325,0.019267567,-0.9700612,-1.1921843,-0.35282803,0.42556426,0.11391141,-0.033116937,1.0
Backdoor.Graybird-523152dee0737aae6b8210fb53d9ae9b2bf6be10a89e399cf1b0a193972f282f,0.6370283,1.0433708,0.9121575,0.14208321,-0.29542825,-0.20203337,-0.034198333,-0.014325828,0.15616176,-1.6480923,-1.0279344,0.46996042,-0.032814067,0.6174647,0.4298237,-1.1464189,0.31986567,0.3971627,-0.2399323,-0.8181724,1.2313907,0.2485591,-0.5869162,0.09375397,1.0
Backdoor.Graybird-5266d90616b279757b5839b40696798dbe68c783582ecadb11cac439583b6212,1.5121516,1.2319077,1.4019747,0.023585357,0.845761,-0.1763807,0.6417113,0.36719033,0.38514915,-0.50156707,-0.6768121,-0.5844236,0.25799432,0.57263786,-0.21804787,-1.2391624,0.48583972,0.56375164,-0.50027823,-0.68148685,-0.30340612,0.4244404,-0.5878597,-0.18426201,1.0
Backdoor.Graybird-53078f85f6b3651de46b7551e7f032e1734e80f6c89faf69560b2b92a5a94747,0.8640511,1.5766026,1.1215137,-0.24570026,0.31942168,-0.47001392,0.47388035,0.75101894,0.6720883,-0.5601553,-0.22448981,-0.17579933,0.5274712,-0.19470078,-0.6966914,-0.9061584,1.1173235,0.423066,-0.16953489,-1.2166877,0.019445889,0.9974033,0.6820864,-0.6903363,1.0
Backdoor.Graybird-53ee4a2152057901cd94a7f4d548f02a3937cdf4186d27a33f991382b93cb631,0.9573242,0.86684775,1.2850486,0.07265575,0.49301857,-0.7124033,0.1630164,0.76864433,0.72971296,-0.51296103,-0.0125030335,-0.51867557,0.019452855,0.55314666,-0.65205914,-0.6471714,0.86339,0.65248483,-0.1571077,-0.28159407,-0.4115599,0.6519602,-0.16211954,0.13174349,1.0
Backdoor.Graybird-540e9c189e9d37ffb217e7a0dc732fffef53c3efd3d0317f44bc3bc05b69fe28,1.1765077,1.2584187,0.9626821,-0.14825721,-0.5592431,-0.041094683,-0.063031636,-0.4850507,-0.79575354,-0.4693877,0.12114397,-0.8541733,-0.6515529,0.025157886,-0.49794105,-1.3460414,0.80838364,0.87300473,0.32852754,-1.114493,-0.3935489,0.42409584,-0.046881296,0.27211452,1.0
Backdoor.Graybird-54aa30e8c4b561710cadfa1b08bec3380375ff52f9b9485c946e177499b90e93,0.767011,1.3786098,2.006839,-0.49546748,-0.531523,0.9602206,0.70681405,0.76941997,-0.44339716,0.12704243,-0.31660655,0.40084952,-0.01659639,0.48437876,-0.33796784,-0.7792545,1.1786342,0.33006623,0.01965709,-0.03079726,0.05131485,-0.2705224,0.4550891,-0.23184907,1.0
Backdoor.Graybird-54c2b04305bbaf46d7fa1fc9901bfc4cc51b632f8ff0004fca5c9d0d34a43e88,1.1443006,0.9852713,0.8077198,-0.68665165,-0.12950563,-0.56722033,-0.22656375,0.53477174,0.19113354,-0.006340316,-0.95835733,-0.38836482,0.10507704,0.61398864,0.23325433,-1.504446,1.0618731,-0.0021018982,-0.4313032,-1.1953229,-0.78110826,0.432389,-0.43957204,0.081873514,1.0
Backdoor.Graybird-5508b64b67d9039955e8e78c7303205e0bf31f2fff2a412cc009217a3b843c42,1.1066902,0.95023084,0.74151045,-0.17159088,-0.9574506,-0.42322335,0.10197256,0.16918272,-0.35368967,-0.9827902,-0.52082336,-0.32076496,-0.09773081,0.5458977,-0.36316293,-1.5194452,0.5581618,0.13220379,-0.011130212,-0.2768337,1.124206,0.18799514,-0.34314185,-0.36609194,1.0
Backdoor.Graybird-553ea1898739926e3c60643be9671a798abf142557d4b169cf15e8e5bdb907c4,0.9606342,0.75325376,0.90156573,0.1478416,-1.0858918,-0.20806944,0.4436236,0.021006761,0.22316395,-0.9701813,-0.5408372,0.21789782,-0.56165975,-0.04425908,-0.7684581,-1.0571642,0.73722434,0.1176117,0.17967542,0.12293663,0.45378453,-0.09956141,-0.10457298,-0.4006896,1.0
Backdoor.Graybird-56d68b4fdc5c32b9c7b6eb0c20c22903b6db6bbdc85deeb1672b96b1053b7702,0.43837437,1.08024,0.84384006,-0.8407481,-0.6243189,-0.084140785,0.7125497,0.034352876,1.178701,0.09267512,-0.29908088,0.2747116,-0.569985,-0.4900891,-0.79902637,-0.15968391,0.033449117,0.095426984,0.8193713,-0.068898074,-0.34809288,0.68395615,0.19616869,-0.35350266,1.0
Backdoor.Graybird-57ff8c60d243dfa0c50b38830b71d9935436c7681da9891396a9a5dd5cbc2596,-0.29434463,1.3358784,1.9193952,-0.14673382,-0.47359264,-0.80745536,0.24987063,0.2325544,-0.04997067,0.49982902,-0.59637743,0.29762936,-0.3761498,0.41494328,-0.8209538,0.014322313,0.53732073,-0.13258877,-0.006720349,-1.0350673,-0.7300676,0.08047832,-0.64610827,-0.7818764,1.0
Backdoor.Graybird-598964da286937c1fb024677585b5d6fb4a214187a0bc61264871b41016b7f75,0.44639868,1.2633582,1.3890423,-0.997194,-0.57281005,-0.83746475,0.48556635,-0.059096865,-0.440332,-0.09251181,0.008016654,1.1485474,-0.79325324,0.3442787,0.25998545,-0.80664706,0.96915203,1.6624179,0.47067875,-0.95865077,-0.51112455,-0.06483425,-0.26392823,0.015698982,1.0
Backdoor.Graybird-5a80a9d8a1cd9ff7dd8ded5152045cf323620251db85d71f355794d2e4c26c82,0.36941442,0.5888709,1.3155307,-0.15124647,-0.8626115,0.15365306,0.68833375,-0.014743029,0.43189242,0.6220384,0.29652795,0.14452292,-1.0466235,-0.17053813,-1.1314385,-0.78743273,1.026019,0.09741342,-0.22302212,-0.18547806,-0.77649516,0.5015802,0.10744356,-0.46514535,1.0
Backdoor.Graybird-5c75303926f53f292fe5acf87d08293b2b626af5cc8c69501dec28f11fb03bce,0.18254775,1.4101603,0.44917315,-0.727507,0.072710454,0.019490672,0.6262918,0.60438514,0.08911335,0.7527126,-0.6344434,0.50773525,-0.70660275,-0.25572947,-0.5998303,-1.5978205,0.46231404,0.036192324,-0.03269114,-0.11605883,-0.8199249,0.723446,0.4151122,-0.66893953,1.0
Backdoor.Graybird-5cbab5b1edf3be8aba7f313ea0e50221e824a6cba2e40df2dae24cb8a7a8fafa,0.7666686,0.8989573,0.84710866,-0.79592484,-0.25436527,-0.37341318,-0.091678254,0.097895406,0.58969975,-0.100357674,0.44709426,0.1484887,0.04344539,-0.4198394,-0.26144585,-1.9160148,1.0124123,-0.15885963,-0.5402269,-0.9519751,-1.0922873,0.75851417,-0.27934933,-0.22794431,1.0
Backdoor.Graybird-5e73532a8544c28bf2076391c5b7c0c39fa3ad1ba60441f722a4649aca25d20b,0.0477172,1.208301,0.8664575,-0.7319926,-0.9917589,-0.31032008,0.7990701,1.3141782,1.4271495,0.60826886,0.021584509,0.6792822,-0.2775128,-0.5389865,-0.60474956,-1.0746683,0.6897473,-0.3613229,0.36004382,-0.23119542,-0.34921676,0.6150279,0.14530931,0.15375379,1.0
Backdoor.Graybird-5e906a24c568f2c1132a8a0154207773b8c0ff6986ab56ceab00a8cfc9c2d5b6,0.6183612,0.80107427,1.1809381,-0.8029219,-1.0976677,-0.5905696,0.80149376,0.04340857,0.066362634,-0.36827236,0.26024935,1.0058793,-0.14562201,0.08308395,0.36500964,-0.74978304,1.0488565,1.0233129,0.014894412,-1.0160922,-0.33242783,0.21267655,-0.32255408,-0.097028494,1.0
Backdoor.Graybird-5fcb64cfd38ba0a62f85708679fde53986d09f5038c72f149819ecab6dc8507e,-0.062454037,0.51624745,1.0311408,-1.0243909,-0.6221678,-0.62226653,0.18693347,1.5346602,1.1239514,0.24791072,-0.47998092,0.5923836,0.20302992,-0.12458919,0.2912762,-0.9967015,0.79334193,0.70705605,-0.07950268,-0.55777144,-0.49239743,0.7372821,0.039598342,-0.29113558,1.0
Backdoor.Graybird-60b1b1bee471d35c2e07afcaf3c8005576c2cb29eccec1ee68bf23cc76af078b,0.45675388,0.28267944,1.0779827,-0.3190983,-0.2973672,-0.59416825,-0.37393022,1.2789484,1.719067,-0.1851903,1.0210527,0.32621583,-0.31425518,0.29995897,-0.5530418,-1.4611291,0.8647342,-0.2633412,-0.05002812,-0.2824649,-0.5839596,0.45031554,0.47186604,-0.31748688,1.0
Backdoor.Graybird-60d764cb2a5e9e67977f7d978aa66df908db656bba989d480f3b6ff68202e4e2,-0.48154727,0.9352678,0.5986222,-0.15764046,-0.27993497,0.23271596,0.71674985,1.6405739,1.403517,-0.04217105,-0.48397523,0.6927586,-0.28579783,0.01754306,-0.99366647,-0.97774744,0.37107462,-0.6152628,-0.57023054,-0.9388068,0.06329886,0.24799065,0.8025802,-0.11408975,1.0
Backdoor.Graybird-61add8504bacaafb7dc19c8a24bde60b28dfcf574d101e5533c12d95895958e8,0.17264105,1.4904202,1.4351094,-0.74585253,-0.13323842,0.13604294,0.112373166,1.3011417,0.4205416,-0.052098937,-0.055264357,0.029691458,-0.5717258,0.30493084,-0.4651868,-0.7621484,0.45548627,-0.6652404,0.054422196,-0.44955924,-0.6504881,0.64012355,-0.12649997,0.41894925,1.0
Backdoor.Graybird-61f39838e948a57120a57619fe6b93fb9c9b2a150636f0a3a1cb870b52b288e8,0.557861,0.7223841,1.0491617,-0.1569381,0.25831237,0.120842084,-0.0031435974,1.649231,1.3778281,-1.0852442,0.48305723,0.47260708,-0.58461535,0.17109048,-0.62602335,-1.7100879,0.7580571,-0.2573793,-0.6369184,0.00830628,-0.6296307,0.53970885,0.3178081,-0.1692702,1.0
Backdoor.Graybird-61fb0d0c3ed4f269fb8497a0abfef6dc543c509650b2af81aabeb605fb11e7ac,-1.4759874,0.7719192,0.7830749,-0.8395786,-0.3634145,1.4445617,0.12614489,1.1314654,0.11480989,-1.6871283,-0.98361593,-0.026611254,-0.3764709,0.031151403,-0.46578884,-0.5728641,-0.0664416,0.57596374,0.051438615,-0.4514961,0.31905174,0.06665162,0.5997488,-0.20657945,1.0
Backdoor.Graybird-62a7401d04f88017eaf9a90cbe104e71cf86c982e930cdaa41f630cb40eeef87,-0.9789243,0.8994081,1.3865774,-0.56852776,-0.1477029,0.41605607,0.13623182,1.1850208,0.27811655,-1.5451198,-1.0522422,0.23600964,-0.2720545,-0.25840595,-0.53346205,-0.36635235,-0.20351923,0.440274,0.011283615,-0.56538504,0.47114456,0.5910114,0.8533618,-0.6505402,1.0
Backdoor.Graybird-63e2eb4bc7fc4ce5504efdadfe434d52ad8b3699d5670c575b0d6749eb9da2a1,-0.2979183,1.2310427,0.6127124,0.24946557,0.051939033,-0.0017361429,0.5615032,1.6723872,0.5104019,0.2142487,-0.37775263,-0.34678152,-0.7872852,-0.13401137,0.19066803,-0.9220332,0.055411905,-0.21456791,0.5458422,-0.63927877,-0.9198835,0.82576567,-0.20849083,0.093864895,1.0
